Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
51.5,126,1,37,0,-36,-0.33450156,0.46993688,0.0100971173115461,0.0,99.99999756415768,0.0,0.0044920869429055
52.0,126,1,37,0,-36,-0.33450156,0.46993688,0.009997710447989,0.0,99.99999750847168,0.0,0.0050385858844061
52.5,127,1,38,0,-37,0.033401042,-0.30765384,0.0098961284230406,0.0,99.99999637626895,0.0,0.0056271287606685
53.0,125,1,37,0,-36,-0.5734508,0.61298114,0.009795124869149,0.0,99.9999982779451,0.0,0.0036821084599846
53.5,124,1,38,0,-37,0.5996433,-0.26146778,0.0096961622441804,0.0,99.99999818206656,0.0,0.003786900929505
54.0,124,1,38,0,-37,0.5996433,-0.26146778,0.0096005862953462,0.0,99.99999824735242,0.0,0.003390862154067
54.5,123,1,37,0,-36,0.3025689,-0.8744142,0.0095068761566094,0.0,99.9999985558718,0.0,0.0037009632200492
55.0,121,1,35,0,-34,0.28774187,-0.4307364,0.0094149777202817,0.0,99.99999844009952,0.0,0.0036796455212322
55.5,119,1,34,0,-33,-0.286694,-0.02625189,0.0093251708428246,0.0,99.99999843925484,0.0,0.0036817804419625
56.0,119,1,34,0,-33,-0.286694,-0.02625189,0.0092373867362408,0.0,99.99999872896468,0.0,0.0031517909359081
56.5,121,1,36,0,-35,-0.42781314,0.6064298,0.0091515596073911,0.0,99.99999884874012,0.0,0.0029001468474663
57.0,121,1,36,0,-35,-0.42781314,0.6064298,0.0090682541880105,0.0,99.99999760953318,0.0,0.0047464911350035
57.5,121,1,35,0,-34,0.29592746,-0.097164646,0.0089867599643273,0.0,99.9999981171016,0.0,0.0037926138635158
58.0,121,1,35,0,-34,-0.44980288,0.47328964,0.0089079287365701,0.0,99.99999845483345,0.0,0.0037612079322607
58.5,121,1,35,0,-34,-0.44980288,0.47328964,0.0088316591384076,0.0,99.99999845761276,0.0,0.0037576371971486
59.0,121,1,36,0,-35,0.44001386,-0.32688496,0.0087560991912305,0.0,99.9999982661006,0.0,0.0045980088389876
59.5,122,1,37,0,-36,0.0558161,0.9692558,0.0086809582187468,0.0,99.99999835925904,0.0,0.0045004684469367
60.0,123,2,37,0,-35,-0.5110219,-0.15939261,0.0086073786918098,0.0,99.99999885271696,0.0,0.0031819634053074
60.5,123,2,37,0,-35,-0.5110219,-0.15939261,0.0085342019543973,0.0,99.99999825870212,0.0,0.00376391453106
61.0,124,2,38,0,-36,-0.6677951,0.011378519,0.0084625322997416,0.0,99.9999986585445,0.0,0.0038079977879168
61.5,124,2,38,0,-36,-0.6677951,0.011378519,0.008392325186585,0.0,99.99999832787503,0.0,0.0047684514941976
62.0,122,2,37,0,-35,0.14511865,0.29442787,0.0083230089901203,0.0,99.999998324101,0.0,0.0047749029016916
62.5,126,1,37,0,-36,-0.12288255,0.3213357,0.0082540482641295,0.0,99.9999982054243,0.0,0.0036470551202601
63.0,125,1,37,0,-36,-0.2498177,0.20536628,0.0082479380154961,0.0,99.99999708533772,0.0,0.0036672925780683
63.5,124,1,37,0,-36,-1.4143698,0.54082084,0.0082426946794335,0.0,99.999997280282,0.0,0.0034222690370566
64.0,124,1,37,0,-36,-1.4143698,0.54082084,0.0082388022994866,0.0,99.99999743926156,0.0,0.0038100594686992
64.5,123,1,36,0,-35,-1.0596693,-0.02179201,0.0082354735397285,0.0,99.99999715638698,0.0,0.0043099015531257
65.0,124,1,37,0,-36,-0.58395773,0.055334605,0.0082311998789529,0.0,99.9999978584722,0.0,0.0037530365479456
65.5,125,1,38,0,-37,-0.38367626,-0.06852461,0.0082262519514831,0.0,99.9999963729344,0.0,0.0067590560388939
66.0,125,1,38,0,-37,-0.38367626,-0.06852461,0.0082213815495516,0.0,99.9999969030768,0.0,0.0044441075473587
