Time_ps,HBonds_per_interfacial_water,N_interfacial_water
0.2035,0.0,0
0.204,0.0,0
0.2045,0.0,0
0.205,0.0,0
0.2055,0.0,0
0.206,1.1666666666666667,6
0.2065,1.1666666666666667,6
0.207,1.1666666666666667,6
0.2075,1.1666666666666667,6
0.208,1.1666666666666667,6
0.2085,1.1666666666666667,6
0.209,1.1666666666666667,6
0.2095,1.1666666666666667,6
0.21,1.1666666666666667,6
0.2105,1.1666666666666667,6
0.211,1.1666666666666667,6
0.2115,1.1666666666666667,6
0.212,1.1666666666666667,6
0.2125,1.1666666666666667,6
0.213,1.1666666666666667,6
0.2135,1.0,6
0.214,1.0,6
0.2145,1.7619047619047619,42
0.215,1.7619047619047619,42
0.2155,1.1666666666666667,6
0.216,1.1666666666666667,6
0.2165,1.1666666666666667,6
0.217,1.0,6
0.2175,0.6666666666666666,3
0.218,0.6666666666666666,3
0.2185,0.6666666666666666,3
0.219,1.6904761904761905,42
0.2195,0.6666666666666666,3
0.22,0.6666666666666666,3
0.2205,0.6666666666666666,3
0.221,0.6666666666666666,3
0.2215,0.3333333333333333,3
0.222,0.3333333333333333,3
0.2225,0.3333333333333333,3
0.223,0.3333333333333333,3
0.2235,1.7142857142857142,42
0.224,0.6666666666666666,6
0.2245,0.3333333333333333,3
0.225,0.3333333333333333,3
0.2255,0.3333333333333333,3
0.226,0.3333333333333333,3
0.2265,0.3333333333333333,3
0.227,0.3333333333333333,3
0.2275,1.7619047619047619,42
0.228,1.7619047619047619,42
0.2285,1.7619047619047619,42
0.229,1.7380952380952381,42
0.2295,1.7619047619047619,42
0.23,1.7619047619047619,42
0.2305,1.7142857142857142,42
0.231,1.7142857142857142,42
0.2315,1.7142857142857142,42
0.232,1.7142857142857142,42
0.2325,1.7142857142857142,42
0.233,1.7142857142857142,42
0.2335,1.6904761904761905,42
0.234,0.8,5
0.2345,1.7380952380952381,42
0.235,1.7142857142857142,42
0.2355,1.7142857142857142,42
0.236,1.7142857142857142,42
0.2365,1.7142857142857142,42
0.237,1.3333333333333333,3
0.2375,1.3333333333333333,3
0.238,0.0,0
0.2385,0.0,0
0.239,0.0,0
0.2395,0.0,0
0.24,0.0,0
0.2405,1.0,2
0.241,1.0,2
0.2415,1.0,2
0.242,1.0,2
0.2425,0.5,2
0.243,1.7380952380952381,42
0.2435,0.5,2
0.244,0.5,2
0.2445,0.5,2
0.245,0.5,2
0.2455,0.5,2
0.246,0.5,2
0.2465,0.5,2
0.247,0.5,2
0.2475,0.5,2
0.248,0.5,2
0.2485,1.0,2
0.249,0.0,0
0.2495,0.0,0
0.25,0.0,0
0.2505,0.0,0
0.251,1.0,2
0.2515,1.0,2
0.252,1.0,2
0.2525,1.0,2
0.253,1.0,2
0.2535,1.0,2
0.254,1.0,2
0.2545,1.0,2
