frame_idx,time_fs,time_ps,total_persistence_H0,total_persistence_H1,n_features_H0,n_features_H1,mean_lifetime_H0,mean_lifetime_H1
1437,718.5,0.7185,419.88018057841003,46.74573554454644,146,73,2.875891647797329,0.6403525417061157
1438,719.0,0.719,419.9138088499583,46.73052861317827,146,73,2.8761219784243717,0.6401442275777846
1439,719.5,0.7195,419.95174623246805,46.718249742936045,146,73,2.876381823510055,0.6399760238758362
1440,720.0,0.72,419.9917523802848,46.70388206919012,146,73,2.876655838221129,0.6397792064272618
1441,720.5,0.7205,420.0320066829751,46.687183733953404,146,73,2.8769315526231174,0.6395504621089508
1442,721.0,0.721,420.0750862398781,46.673820018198825,146,73,2.877226618081357,0.6393673975095729
1443,721.5,0.7215,420.1202922011089,46.6655814025389,146,72,2.8775362479528006,0.6481330750352625
1444,722.0,0.722,420.164700417988,46.661566960708086,146,72,2.8778404138218354,0.6480773188987234
1445,722.5,0.7225,420.1969437994406,46.64852432700146,146,72,2.8780612589002783,0.6478961712083535
1446,723.0,0.723,420.2241425199743,46.634093777436696,146,72,2.878247551506673,0.6476957469088429
1447,723.5,0.7235,420.2502988446522,46.622632890746736,146,72,2.878426704415426,0.647536567927038
1448,724.0,0.724,420.27519607616415,46.61828852145953,146,72,2.8785972333983842,0.6474762294647157
1449,724.5,0.7245,420.29417062881066,46.613254516572454,146,73,2.8787271960877443,0.6385377331037323
1450,725.0,0.725,420.30848597198343,46.61168302224965,146,72,2.878825246383448,0.647384486420134
1451,725.5,0.7255,420.3207447354085,46.613678372120944,146,72,2.8789092105164964,0.6474121996127908
1452,726.0,0.726,420.33149743974315,46.61289372924923,146,72,2.8789828591763227,0.6474013017951281
1453,726.5,0.7265,420.32888396661355,46.59641093981378,146,72,2.8789649586754353,0.6471723741640802
1454,727.0,0.727,420.31604141028595,46.57071760911797,146,72,2.8788769959608627,0.6468155223488607
1455,727.5,0.7275,420.2965096035834,46.53868074622056,146,72,2.8787432164629,0.64637056591973
1456,728.0,0.728,420.2800628199969,46.505786643372225,146,72,2.878630567260253,0.6459137033801698
1457,728.5,0.7285,420.26786672043045,46.47394148832116,146,72,2.8785470323317153,0.6454714095600161
1458,729.0,0.729,420.260559672184,46.44660236255818,146,72,2.8784969840560546,0.6450916994799747
1459,729.5,0.7295,420.2584293598748,46.423358603710525,146,72,2.8784823928758545,0.6447688694959796
1460,730.0,0.73,420.26017999461965,46.40315300637233,146,72,2.8784943835247923,0.6444882361996157
1461,730.5,0.7305,420.2655854783039,46.38622719466387,146,72,2.878531407385643,0.6442531554814426
1462,731.0,0.731,420.2744864846631,46.373132682637205,146,72,2.8785923731826237,0.6440712872588501
1463,731.5,0.7315,420.27485779284785,46.36102646996855,146,73,2.8785949163893694,0.6350825543831308
1464,732.0,0.732,420.27377376327803,46.348757079801864,146,72,2.878587491529302,0.6437327372194703
1465,732.5,0.7325,420.27366890191087,46.34120184320905,146,72,2.878586773300759,0.6436278033779035
1466,733.0,0.733,420.2716130436979,46.333343749060425,146,72,2.8785726920801227,0.6435186631813948
1467,733.5,0.7335,420.2593534025418,46.32711263655173,146,72,2.8784887219352178,0.6434321199521074
1468,734.0,0.734,420.2442206738628,46.32363658319431,146,72,2.878385073108649,0.6433838414332542
1469,734.5,0.7345,420.2266607352469,46.31915210470265,146,72,2.8782647995564856,0.643321557009759
1470,735.0,0.735,420.2068511672294,46.313960960103415,146,72,2.878129117583763,0.643249457779214
1471,735.5,0.7355,420.18177790276553,46.30499556058759,146,72,2.8779573828956546,0.6431249383414944
1472,736.0,0.736,420.1549487607859,46.29334562270826,146,72,2.8777736216492182,0.6429631336487257
1473,736.5,0.7365,420.1290806854462,46.27754663328645,146,72,2.8775964430510013,0.6427437032400896
1474,737.0,0.737,420.10599957658025,46.25474506702213,146,72,2.8774383532642482,0.6424270148197517
1475,737.5,0.7375,420.0869091824217,46.22770197174952,146,72,2.8773075971398754,0.6420514162742988
1476,738.0,0.738,420.07127473368695,46.19642004318767,146,72,2.877200511874568,0.6416169450442732
1477,738.5,0.7385,420.0628122369101,46.169583371009146,146,72,2.877142549567877,0.6412442134862383
1478,739.0,0.739,420.06217916312823,46.149558894773,146,72,2.877138213446084,0.6409660957607362
1479,739.5,0.7395,420.06443086648153,46.137441935377915,146,73,2.877153636071791,0.6320197525394234
1480,740.0,0.74,420.07458337996337,46.134062969938974,146,73,2.877223173835365,0.6319734653416298
1481,740.5,0.7405,420.08810853675993,46.1328012678348,146,73,2.877315811895616,0.6319561817511615
1482,741.0,0.741,420.1037250006055,46.132533785802956,146,73,2.87742277397675,0.6319525176137392
1483,741.5,0.7415,420.1249471122203,46.13708508964911,146,73,2.8775681309056185,0.6320148642417687
1484,742.0,0.742,420.1506317234151,46.145898943296196,146,73,2.8777440529001037,0.6321356019629616
1485,742.5,0.7425,420.17976985313453,46.15852361052262,146,73,2.877943629131059,0.6323085426098989
1486,743.0,0.743,420.21124353214594,46.17455865760387,146,73,2.878159202274972,0.6325282007890941
1487,743.5,0.7435,420.2439542081691,46.193660703817976,146,73,2.878383248001158,0.6327898726550407
1488,744.0,0.744,420.2663786341752,46.2074539812756,146,73,2.878536839960104,0.6329788216613096
1489,744.5,0.7445,420.28388388416005,46.22308694586494,146,73,2.878656738932603,0.6331929718611636
1490,745.0,0.745,420.30206374055797,46.24219720820142,146,73,2.8787812584969723,0.6334547562767319
1491,745.5,0.7455,420.3135185908483,46.26511956684853,146,73,2.8788597163756733,0.6337687611897059
1492,746.0,0.746,420.327662077672,46.294026121648656,146,73,2.878956589573096,0.6341647413924474
1493,746.5,0.7465,420.34583677552513,46.32772675965619,146,73,2.879081073804967,0.634626393967893
1494,747.0,0.747,420.36930587747673,46.36582279763631,146,73,2.879241821078608,0.6351482575018672
1495,747.5,0.7475,420.398890510104,46.40660019549344,146,73,2.879444455548658,0.6357068519930608
1496,748.0,0.748,420.43264885137586,46.44854104932059,146,73,2.8796756770642187,0.6362813842372683
1497,748.5,0.7485,420.4722712284595,46.49304059198423,146,73,2.8799470632086264,0.6368909670134827
1498,749.0,0.749,420.51804428484667,46.54055909403879,146,73,2.8802605772934706,0.6375419053977917
1499,749.5,0.7495,420.56916780252084,46.585486932623226,146,73,2.8806107383734303,0.6381573552414139
1500,750.0,0.75,420.62449691565405,46.626820214131,146,73,2.8809897049017406,0.6387235645771371
1501,750.5,0.7505,420.682979934033,46.66800065680058,146,73,2.881390273520774,0.639287680230145
1502,751.0,0.751,420.7378000447488,46.70071020611787,146,73,2.881765753731156,0.6397357562481901
1503,751.5,0.7515,420.7869976026908,46.72675918436324,146,73,2.8821027233061014,0.6400925915666198
1504,752.0,0.752,420.83529881541443,46.75180624181748,146,73,2.8824335535302357,0.640435701942705
1505,752.5,0.7525,420.8820435379482,46.774135964251904,146,73,2.882753722862659,0.640741588551396
1506,753.0,0.753,420.9242580012291,46.791896243697416,146,73,2.883042863022117,0.6409848800506496
1507,753.5,0.7535,420.9629522301,46.808880410859956,146,73,2.883307891986986,0.6412175398747939
1508,754.0,0.754,420.99829061997,46.82580749717284,146,74,2.883549935753219,0.6327811823942275
1509,754.5,0.7545,421.0283993546712,46.847747231443314,146,74,2.883756159963501,0.6330776652897746
1510,755.0,0.755,421.0556484439857,46.86811128032999,146,74,2.8839427975615464,0.6333528551395945
1511,755.5,0.7555,421.0821439665893,46.89569002999243,146,74,2.8841242737437627,0.6337255409458435
1512,756.0,0.756,421.10990740830346,46.926448531574266,146,75,2.884314434303449,0.6256859804209901
1513,756.5,0.7565,421.1397316168717,46.96295808403883,146,75,2.884518709704601,0.6261727744538511
1514,757.0,0.757,421.1689009058342,46.99681042358954,146,75,2.8847184993550288,0.6266241389811938
1515,757.5,0.7575,421.2009590627466,47.02985521928951,146,75,2.884938075772237,0.6270647362571935
1516,758.0,0.758,421.235920525033,47.06241903871042,146,75,2.885177537842692,0.6274989205161391
1517,758.5,0.7585,421.2699469119853,47.09215049066639,146,75,2.885410595287571,0.627895339875552
1518,759.0,0.759,421.30207576448265,47.1185050111355,146,75,2.8856306559211142,0.6282467334818065
1519,759.5,0.7595,421.33524151442407,47.145043750012896,146,75,2.8858578185919455,0.6286005833335053
1520,760.0,0.76,421.368706740063,47.17397674766451,146,75,2.886087032466185,0.6289863566355268
1521,760.5,0.7605,421.4020192889299,47.208167376146726,146,76,2.8863152006091086,0.6211600970545623
1522,761.0,0.761,421.431227487233,47.244069080294175,146,76,2.8865152567618697,0.6216324878986076
1523,761.5,0.7615,421.4589671186881,47.28124051722978,146,76,2.8867052542375897,0.6221215857530236
1524,762.0,0.762,421.4862267748759,47.32008033188349,146,76,2.886891964211478,0.6226326359458355
1525,762.5,0.7625,421.5131930888525,47.359161051736955,146,76,2.8870766649921404,0.6231468559439072
1526,763.0,0.763,421.5403259324641,47.40242338147914,146,77,2.8872625063867403,0.6156158880711576
1527,763.5,0.7635,421.56828984434037,47.449941979685626,146,77,2.8874540400297284,0.61623301272319
1528,764.0,0.764,421.59764282027373,47.499149720350594,146,77,2.8876550878100944,0.6168720742902674
1529,764.5,0.7645,421.6283392494943,47.54837638650966,146,77,2.8878653373253034,0.6175113816429826
1530,765.0,0.765,421.6563015912268,47.58679523098466,146,77,2.888056860213882,0.6180103276751255
1531,765.5,0.7655,421.68665907526315,47.62375525316958,146,77,2.888264788186734,0.6184903279632412
1532,766.0,0.766,421.71053587007606,47.65326931557933,146,77,2.888428327877233,0.6188736274750563
1533,766.5,0.7665,421.7148841608159,47.666576945096956,146,77,2.8884581106905203,0.619046453832428
1534,767.0,0.767,421.7231390302077,47.681941546380855,146,77,2.8885146508918336,0.6192459941088423
1535,767.5,0.7675,421.7360322961438,47.700969713914475,146,77,2.8886029609324915,0.6194931131677204
1536,768.0,0.768,421.7527884297495,47.721255481013664,146,77,2.888717728970887,0.6197565646884893
1537,768.5,0.7685,421.7716416714804,47.73492888283874,146,77,2.8888468607635645,0.619934141335568
1538,769.0,0.769,421.7909261240905,47.74614972155572,146,77,2.8889789460554143,0.6200798665137107
1539,769.5,0.7695,421.8114748685492,47.75797522161076,146,77,2.889119690880474,0.6202334444365033
1540,770.0,0.77,421.8326966693639,47.7705673382099,146,77,2.889265045680574,0.6203969784183105
1541,770.5,0.7705,421.85422251972983,47.78420839176488,146,77,2.889412483011848,0.6205741349579854
1542,771.0,0.771,421.86908930512624,47.7925502847828,146,77,2.8895143103090843,0.6206824712309453
1543,771.5,0.7715,421.8794858150531,47.79830419026409,146,77,2.8895855192811855,0.620757197276157
1544,772.0,0.772,421.89100356109225,47.79162992813143,146,77,2.8896644079526865,0.6206705185471614
1545,772.5,0.7725,421.90380237933505,47.78076572726372,146,77,2.8897520710913365,0.620529425029399
1546,773.0,0.773,421.9181783467578,47.77299123930914,146,76,2.8898505366216285,0.6285919899909098
1547,773.5,0.7735,421.934311768468,47.774883967841426,146,75,2.889961039510055,0.6369984529045524
1548,774.0,0.774,421.9526311404735,47.781807691958235,146,74,2.8900865146607777,0.6457001039453816
1549,774.5,0.7745,421.9700678253404,47.79288378530074,146,74,2.8902059440091805,0.6458497808824424
1550,775.0,0.775,421.98928238027344,47.80611055951975,146,74,2.8903375505498183,0.6460285210745913
1551,775.5,0.7755,422.0054854906134,47.81823233013357,146,74,2.8904485307576264,0.6461923287855886
1552,776.0,0.776,422.0251468620963,47.834165124131204,146,74,2.8905831976855914,0.6464076368125838
1553,776.5,0.7765,422.04010533474747,47.84074595146684,146,74,2.890685652977722,0.6464965669117141
1554,777.0,0.777,422.05649675743393,47.85164852942876,146,74,2.8907979229961227,0.6466438990463346
1555,777.5,0.7775,422.0620325429715,47.85234370407244,146,74,2.8908358393354208,0.6466532932982763
1556,778.0,0.778,422.0685208438235,47.85199714166382,146,74,2.8908802797522157,0.6466486100224841
1557,778.5,0.7785,422.0723497848776,47.85243967464557,146,74,2.890906505375874,0.6466545901979129
1558,779.0,0.779,422.0711859986334,47.84970270156161,146,74,2.890898534237215,0.6466176040751568
1559,779.5,0.7795,422.06687787017256,47.84493979513359,146,74,2.8908690265080312,0.6465532404747782
1560,780.0,0.78,422.058115548708,47.83718575026674,146,74,2.890809010607589,0.6464484560846856
1561,780.5,0.7805,422.0453626160104,47.83024975956399,146,74,2.8907216617534957,0.6463547264805944
1562,781.0,0.781,422.0326970513081,47.8291469010275,146,74,2.8906349113103293,0.6463398229868581
1563,781.5,0.7815,422.0166838402165,47.82777243969439,146,73,2.8905252317823047,0.6551749649273204
1564,782.0,0.782,421.99063887517957,47.820844293631836,146,73,2.890346841610819,0.6550800588168745
1565,782.5,0.7825,421.96093531008694,47.811612106802855,146,73,2.890143392534842,0.6549535905041487
1566,783.0,0.783,421.93367791000776,47.805878566837094,146,73,2.889956698013752,0.6548750488607821
1567,783.5,0.7835,421.9107381069242,47.80512129946196,146,73,2.8897995760748234,0.6548646753350954
1568,784.0,0.784,421.8871835275386,47.80785184268243,146,73,2.8896382433393053,0.6549020800367455
1569,784.5,0.7845,421.8688128053027,47.817613207753524,146,73,2.889512416474676,0.6550357973664866
1570,785.0,0.785,421.8552034099068,47.832623037912896,146,73,2.8894192014377182,0.6552414114782588
1571,785.5,0.7855,421.84574056480454,47.84595102895723,146,73,2.889354387430168,0.6554239866980441
1572,786.0,0.786,421.8395860553932,47.86142448506988,146,73,2.8893122332561183,0.6556359518502725
1573,786.5,0.7865,421.8358515793748,47.87625750904749,146,73,2.889286654653252,0.6558391439595547
1574,787.0,0.787,421.8336743170781,47.89721550330469,146,73,2.8892717418977947,0.6561262397712971
1575,787.5,0.7875,421.8323355041743,47.92202443092156,146,73,2.8892625719463987,0.656466088094816
1576,788.0,0.788,421.82695189725666,47.949072580001285,146,73,2.8892256979264155,0.6568366106849491
1577,788.5,0.7885,421.8195193014443,47.976792184061246,146,73,2.88917478973592,0.6572163312885102
1578,789.0,0.789,421.81218210159363,48.00763131247841,146,74,2.889124534942422,0.6487517744929515
1579,789.5,0.7895,421.80502502730957,48.039874377848186,146,75,2.889075513885682,0.6405316583713091
1580,790.0,0.79,421.7983931599662,48.078924837942424,146,75,2.8890300901367554,0.6410523311725657
1581,790.5,0.7905,421.78963855112113,48.11691033826239,146,75,2.888970127062474,0.6415588045101652
1582,791.0,0.791,421.7786576707645,48.153426932742676,146,75,2.888894915553182,0.642045692436569
1583,791.5,0.7915,421.7697664394061,48.19244465151693,146,75,2.888834016708261,0.6425659286868923
1584,792.0,0.792,421.75993651238974,48.23057536894103,146,76,2.8887666884410255,0.6346128338018556
1585,792.5,0.7925,421.75052228760995,48.26873263559955,146,76,2.8887022074493833,0.6351149030999941
1586,793.0,0.793,421.73947867533394,48.30280197726519,146,76,2.888626566269411,0.6355631839113841
1587,793.5,0.7935,421.7256165067755,48.33297167247784,146,76,2.888531619909421,0.6359601535852346
1588,794.0,0.794,421.7045013944889,48.35439321093066,146,76,2.8883869958526636,0.6362420159332981
1589,794.5,0.7945,421.6859271564178,48.37662286363163,146,76,2.8882597750439576,0.636534511363574
1590,795.0,0.795,421.67110494093123,48.40004435193261,146,76,2.888158253020077,0.6368426888412185
1591,795.5,0.7955,421.65955076807313,48.4248700145642,146,76,2.888079114849816,0.6371693422968975
1592,796.0,0.796,421.6507673412099,48.45365773093151,146,76,2.888018954391849,0.6375481280385725
1593,796.5,0.7965,421.64338108571525,48.48183807573249,146,76,2.887968363600789,0.6379189220491117
1594,797.0,0.797,421.6364924945056,48.50831580627621,146,76,2.887921181469217,0.6382673132404765
1595,797.5,0.7975,421.6280674723894,48.52320669724499,146,76,2.8878634758382833,0.6384632460163814
1596,798.0,0.798,421.61816820083817,48.534636056962846,146,76,2.88779567260848,0.6386136323284586
1597,798.5,0.7985,421.6065946003868,48.54000264746451,146,76,2.887716401372512,0.6386842453613752
1598,799.0,0.799,421.59560474764123,48.54372574331525,146,76,2.8876411284085015,0.6387332334646743
1599,799.5,0.7995,421.58253149337156,48.544812078622655,146,76,2.887551585571038,0.638747527350298
1600,800.0,0.8,421.5667426389653,48.542780734026834,146,76,2.8874434427326388,0.6387207991319321
1601,800.5,0.8005,421.5510770397858,48.540654409234584,146,76,2.887336144108122,0.6386928211741394
1602,801.0,0.801,421.5381887229005,48.54313223896016,146,76,2.8872478679650717,0.6387254241968442
1603,801.5,0.8015,421.526565440161,48.550080418049994,146,76,2.887168256439459,0.638816847605921
1604,802.0,0.802,421.51614964817577,48.55635449126348,146,76,2.8870969153984642,0.6388994012008353
1605,802.5,0.8025,421.50692136426414,48.561694063507645,146,76,2.887033707974412,0.6389696587303638
1606,803.0,0.803,421.4997088144667,48.57313267162397,146,76,2.8869843069484022,0.6391201667318944
1607,803.5,0.8035,421.49625313915,48.58787890350705,146,76,2.8869606379393833,0.6393141960987769
1608,804.0,0.804,421.49683956096084,48.602096164706126,146,76,2.8869646545271292,0.6395012653250806
1609,804.5,0.8045,421.501492697689,48.61444773438512,146,76,2.8869965253266368,0.6396637859787515
1610,805.0,0.805,421.5073917391551,48.62524034813184,146,76,2.8870369297202405,0.6398057940543664
1611,805.5,0.8055,421.51652253171534,48.63250096738918,146,76,2.8870994693953107,0.6399013285182785
1612,806.0,0.806,421.5267448627137,48.63463100548588,146,76,2.887169485361053,0.6399293553353406
1613,806.5,0.8065,421.53569322891053,48.633120799660254,146,76,2.8872307755404836,0.6399094842060558
1614,807.0,0.807,421.5448293468007,48.63043586278713,146,76,2.887293351690416,0.6398741560893044
1615,807.5,0.8075,421.5525517946217,48.635005960428686,146,75,2.8873462451686414,0.6484667461390491
1616,808.0,0.808,421.55994714904756,48.640747890816684,146,75,2.8873968982811475,0.6485433052108892
1617,808.5,0.8085,421.56029501681036,48.6414883414168,146,76,2.8873992809370574,0.6400195834396949
1618,809.0,0.809,421.5609587495046,48.64687957862425,146,76,2.8874038270514015,0.6400905207713719
1619,809.5,0.8095,421.5600257506644,48.651283351860926,146,76,2.8873974366483868,0.6401484651560648
1620,810.0,0.81,421.5545114760345,48.640693805031724,146,76,2.887359667644072,0.6400091290135754
1621,810.5,0.8105,421.5524432882203,48.63057459234161,146,76,2.8873455019741114,0.639875981478179
1622,811.0,0.811,421.553033339464,48.623702205496734,146,76,2.8873495434209864,0.6397855553354833
1623,811.5,0.8115,421.5562912219451,48.62328843483549,146,75,2.8873718576845557,0.6483105124644732
1624,812.0,0.812,421.5614938209028,48.62558860901583,146,75,2.887407491923992,0.6483411814535444
1625,812.5,0.8125,421.5626355792441,48.62315445987606,146,75,2.8874153121866035,0.6483087261316808
1626,813.0,0.813,421.5530183928848,48.60835194236659,146,75,2.8873494410471556,0.6481113592315545
1627,813.5,0.8135,421.543861347596,48.58920216378133,146,75,2.8872867215588767,0.6478560288504177
1628,814.0,0.814,421.5301341037236,48.55857263115377,146,75,2.8871926993405728,0.6474476350820503
1629,814.5,0.8145,421.51574323831596,48.52425737592881,146,75,2.8870941317692873,0.6469900983457176
1630,815.0,0.815,421.500955855111,48.48670243182293,146,75,2.886992848322678,0.6464893657576388
1631,815.5,0.8155,421.48156469151206,48.43967802180608,146,75,2.886860032133644,0.6458623736240809
1632,816.0,0.816,421.4590284021704,48.384225193414665,146,75,2.886705673987468,0.6451230025788622
1633,816.5,0.8165,421.4374746507776,48.32797418451769,146,75,2.886558045553271,0.6443729891269026
1634,817.0,0.817,421.41528001096475,48.27019816154855,146,75,2.8864060274723617,0.6436026421539806
1635,817.5,0.8175,421.39478172812784,48.214107396687325,146,75,2.886265628274848,0.6428547652891642
1636,818.0,0.818,421.3778524350206,48.15844096045422,146,75,2.88614967421247,0.6421125461393897
1637,818.5,0.8185,421.36447432323524,48.10758342839255,146,75,2.8860580433098306,0.6414344457119008
1638,819.0,0.819,421.3544369704368,48.06077970096469,146,75,2.8859892943180596,0.6408103960128627
1639,819.5,0.8195,421.3467804364904,48.00756955891148,146,75,2.885936852304729,0.640100927452153
1640,820.0,0.82,421.33930823643414,47.95445962933685,146,75,2.8858856728522886,0.6393927950578248
1641,820.5,0.8205,421.3222206863672,47.89529174989214,146,75,2.8857686348381315,0.6386038899985617
1642,821.0,0.821,421.303240822813,47.838434248430886,146,75,2.8856386357726915,0.6378457899790786
1643,821.5,0.8215,421.28102822623373,47.77718576036555,146,75,2.885486494700231,0.6370291434715407
1644,822.0,0.822,421.2610251682827,47.70817572309313,146,75,2.885349487453991,0.6361090096412416
1645,822.5,0.8225,421.24293958787916,47.6314226901028,146,75,2.885225613615611,0.6350856358680375
1646,823.0,0.823,421.22391657107914,47.55145345960434,146,75,2.885095318979994,0.6340193794613912
1647,823.5,0.8235,421.2070235438358,47.47110631208081,146,74,2.8849796133139436,0.6415014366497406
1648,824.0,0.824,421.19241167786737,47.3939320606494,146,74,2.8848795320401877,0.6404585413601269
1649,824.5,0.8245,421.1746111102099,47.315196946251824,146,74,2.884757610343904,0.6393945533277273
1650,825.0,0.825,421.1562660802208,47.23494151686774,146,74,2.884631959453567,0.6383100204982126
1651,825.5,0.8255,421.14108041922674,47.15865324842001,146,73,2.884527948076896,0.6460089486084932
1652,826.0,0.826,421.1249546366141,47.089327682945914,146,73,2.8844174975110555,0.6450592833280261
1653,826.5,0.8265,421.11166620378464,47.02575193147606,146,73,2.8843264808478395,0.6441883826229596
1654,827.0,0.827,421.1014635183834,46.96541073037867,146,73,2.8842565994409823,0.6433617908271051
1655,827.5,0.8275,421.08443679880907,46.90015720689839,146,73,2.884139978074035,0.6424679069438135
1656,828.0,0.828,421.06473351451297,46.834350217570915,146,73,2.884005024072007,0.6415664413365878
1657,828.5,0.8285,421.047130662689,46.772896798773495,146,73,2.8838844565937602,0.6407246136818286
1658,829.0,0.829,421.02728890718186,46.71128193493275,146,73,2.88374855415878,0.6398805744511336
1659,829.5,0.8295,421.00774051380944,46.651527698291495,146,73,2.883614661053489,0.6390620232642671
1660,830.0,0.83,420.98871806310046,46.59329633011226,146,73,2.883484370295209,0.6382643332892091
1661,830.5,0.8305,420.9718728923407,46.53925239852284,146,72,2.8833689924132924,0.6463785055350395
1662,831.0,0.831,420.949746065927,46.487951504035394,146,72,2.883217438807719,0.6456659931116027
1663,831.5,0.8315,420.91949836588935,46.429964473341876,146,72,2.8830102627800644,0.6448606176853039
1664,832.0,0.832,420.8904670029655,46.37106133035499,146,72,2.882811417828531,0.6440425184771527
1665,832.5,0.8325,420.86362449465554,46.31162989711674,146,72,2.882627565031887,0.6432170819043992
1666,833.0,0.833,420.8388624192807,46.24597182030313,146,72,2.8824579617758954,0.6423051641708768
1667,833.5,0.8335,420.8160162525331,46.1796719692178,146,72,2.8823014811817336,0.6413843329058029
1668,834.0,0.834,420.78852419239786,46.106508597310025,146,72,2.882113179399986,0.6403681749626392
1669,834.5,0.8345,420.7594012083559,46.0310904423375,146,72,2.8819137069065466,0.6393207005880208
1670,835.0,0.835,420.732359934789,45.95944103292823,146,72,2.881728492704034,0.638325569901781
1671,835.5,0.8355,420.7032630470652,45.888688980071606,146,72,2.8815291989525016,0.6373429025009945
1672,836.0,0.836,420.67590934633415,45.819108884113135,146,72,2.8813418448379053,0.6363765122793491
1673,836.5,0.8365,420.6504767612179,45.76261559178358,146,72,2.8811676490494373,0.6355918832192162
1674,837.0,0.837,420.6269691439871,45.707888108932735,146,72,2.8810066379725146,0.6348317792907324
1675,837.5,0.8375,420.6053886082126,45.65493187498977,146,72,2.880858826083648,0.6340962760415246
1676,838.0,0.838,420.5859331895356,45.60826071030965,146,72,2.8807255697913394,0.6334480654209673
1677,838.5,0.8385,420.5687492183459,45.56755064090251,146,72,2.8806078713585337,0.6328826477903127
1678,839.0,0.839,420.55393987501844,45.52977023605025,146,72,2.880506437500126,0.6323579199451423
1679,839.5,0.8395,420.54151125296477,45.48572800421455,146,72,2.8804213099518132,0.6317462222807576
1680,840.0,0.84,420.52960288696653,45.441563435569485,146,72,2.880339745801141,0.6311328254940206
1681,840.5,0.8405,420.51705394603727,45.40149478316807,146,71,2.88025379415094,0.6394576730023673
1682,841.0,0.841,420.5063552686233,45.36475310486173,146,71,2.880180515538516,0.6389401845755174
1683,841.5,0.8415,420.49753014559946,45.32944892780903,146,71,2.880120069490407,0.6384429426451976
1684,842.0,0.842,420.4907370210534,45.30984032718674,146,72,2.8800735412400917,0.6293033378775937
1685,842.5,0.8425,420.4861936113402,45.29964735457464,146,72,2.8800424219954808,0.6291617688135367
1686,843.0,0.843,420.4841814443161,45.286061066223795,146,72,2.880028640029563,0.6289730703642193
1687,843.5,0.8435,420.48489622590296,45.27266754197219,146,72,2.8800335357938565,0.6287870491940581
1688,844.0,0.844,420.48790382239656,45.27037941891765,146,74,2.8800541357698393,0.6117618840394276
1689,844.5,0.8445,420.49204320298793,45.269928698194285,146,74,2.880082487691698,0.6117557932188417
1690,845.0,0.845,420.4987576784976,45.270582464230586,146,74,2.8801284772499836,0.611764627895008
1691,845.5,0.8455,420.5033012275976,45.26734206146908,146,74,2.880159597449299,0.611720838668501
1692,846.0,0.846,420.5061068627188,45.260530897122436,146,74,2.880178814128211,0.61162879590706
1693,846.5,0.8465,420.5038206213528,45.24692237463322,146,74,2.8801631549407727,0.611444896954503
1694,847.0,0.847,420.50367593201435,45.23397810712008,146,74,2.8801621639179062,0.6112699744205418
1695,847.5,0.8475,420.501572682339,45.222222476533055,146,73,2.880147758098212,0.6194824996785351
1696,848.0,0.848,420.49618662598283,45.206874696117936,146,73,2.8801108673012523,0.6192722561112046
1697,848.5,0.8485,420.4906303278747,45.191092047959025,146,73,2.8800728104648954,0.6190560554514934
1698,849.0,0.849,420.48647252745803,45.183155708610144,146,72,2.8800443323798497,0.6275438292862521
1699,849.5,0.8495,420.4795179832757,45.1745534587977,146,72,2.8799966985155865,0.6274243535944125
1700,850.0,0.85,420.4728700872166,45.172143395741784,146,73,2.8799511649809357,0.6187964848731752
1701,850.5,0.8505,420.4665614417254,45.17467425543551,146,73,2.879907955080311,0.6188311541840482
1702,851.0,0.851,420.4608094809636,45.18526122965881,146,73,2.8798685580887917,0.618976181228203
1703,851.5,0.8515,420.4560607095386,45.19300444322598,146,73,2.8798360322571135,0.6190822526469313
1704,852.0,0.852,420.45281583419575,45.20121198108734,146,73,2.879813807083533,0.6191946846724294
1705,852.5,0.8525,420.4462486791407,45.2057529133209,146,73,2.8797688265694568,0.6192568892235739
1706,853.0,0.853,420.4405232537648,45.2101809132325,146,73,2.879729611327156,0.6193175467566097
1707,853.5,0.8535,420.43345647883024,45.21166422152933,146,73,2.879681208759111,0.619337866048347
1708,854.0,0.854,420.4244730543829,45.209033556111066,146,73,2.8796196784546773,0.619301829535768
1709,854.5,0.8545,420.4184664025481,45.20663065004554,146,73,2.8795785370037543,0.6192689130143224
1710,855.0,0.855,420.4156385714772,45.210378022874295,146,73,2.879559168297789,0.6193202468886889
1711,855.5,0.8555,420.40862039326856,45.20788529440371,146,73,2.8795110985840315,0.6192860999233386
1712,856.0,0.856,420.3998530995821,45.20189581173884,146,73,2.879451048627274,0.6192040522156005
1713,856.5,0.8565,420.3917153733376,45.19357650909498,146,73,2.8793953107762853,0.6190900891656848
1714,857.0,0.857,420.38449600143025,45.18180222850441,146,73,2.8793458630234943,0.6189287976507454
1715,857.5,0.8575,420.3790371862826,45.16742720085804,146,73,2.8793084738786483,0.6187318794638088
1716,858.0,0.858,420.3722256221542,45.16142210552046,146,74,2.879261819329823,0.6102894879124385
1717,858.5,0.8585,420.3620079521637,45.15703667388591,146,75,2.8791918352887924,0.6020938223184789
1718,859.0,0.859,420.35181869482574,45.15917773073813,146,75,2.879122045854971,0.602122369743175
1719,859.5,0.8595,420.3416699912134,45.16328292594494,146,75,2.879052534186393,0.602177105679266
1720,860.0,0.86,420.3318396705905,45.16962682807158,146,75,2.878985203223223,0.6022616910409545
1721,860.5,0.8605,420.3229967697569,45.17759824952573,146,76,2.878924635409294,0.5944420822306017
