frame,step,time_fs,(H2O)2,*OH,H*,H2,H2O,H2O2,H3O+,H3O2-,H5O2,HO2*,O*,O2
9935,9935,4967.5,0,2,2,8,96,1,0,0,0,0,0,1
9936,9936,4968.0,0,2,3,8,96,1,0,0,0,0,0,1
9937,9937,4968.5,0,2,4,8,96,1,0,0,0,0,0,1
9938,9938,4969.0,0,2,5,8,96,1,0,0,0,0,0,1
9939,9939,4969.5,0,2,4,8,96,1,0,0,0,0,0,1
9940,9940,4970.0,0,2,4,8,96,1,0,0,0,0,0,1
9941,9941,4970.5,0,2,3,8,96,1,0,0,0,0,0,1
9942,9942,4971.0,0,2,4,8,96,1,0,0,0,0,0,1
9943,9943,4971.5,0,2,4,8,96,1,0,0,0,0,0,1
9944,9944,4972.0,0,2,3,8,96,1,0,0,0,0,0,1
9945,9945,4972.5,0,2,2,8,96,1,0,0,0,0,0,1
9946,9946,4973.0,0,2,3,8,96,1,0,0,0,0,0,1
9947,9947,4973.5,0,2,2,8,96,1,0,0,0,0,0,1
9948,9948,4974.0,0,2,2,8,96,1,0,0,0,0,0,1
9949,9949,4974.5,0,2,1,8,95,1,1,0,0,0,0,1
9950,9950,4975.0,0,2,1,8,95,1,1,0,0,0,0,1
9951,9951,4975.5,0,2,1,8,95,1,1,0,0,0,0,1
9952,9952,4976.0,0,2,2,8,95,1,1,0,0,0,0,1
9953,9953,4976.5,0,2,2,8,95,1,1,0,0,0,0,1
9954,9954,4977.0,0,2,1,8,95,1,1,0,0,0,0,1
9955,9955,4977.5,0,2,1,8,95,1,1,0,0,0,0,1
9956,9956,4978.0,0,2,2,8,95,1,1,0,0,0,0,1
9957,9957,4978.5,0,2,2,8,95,1,1,0,0,0,0,1
9958,9958,4979.0,0,2,2,8,95,1,1,0,0,0,0,1
9959,9959,4979.5,0,2,2,8,95,1,1,0,0,0,0,1
9960,9960,4980.0,0,2,4,8,95,1,1,0,0,0,0,1
9961,9961,4980.5,0,2,4,8,95,1,1,0,0,0,0,1
9962,9962,4981.0,0,2,3,8,95,1,1,0,0,0,0,1
9963,9963,4981.5,0,2,3,8,95,1,1,0,0,0,0,1
9964,9964,4982.0,0,2,3,8,95,1,1,0,0,0,0,1
9965,9965,4982.5,0,2,2,8,95,1,1,0,0,0,0,1
9966,9966,4983.0,0,2,2,8,95,1,1,0,0,0,0,1
9967,9967,4983.5,0,2,2,8,95,1,1,0,0,0,0,1
9968,9968,4984.0,0,2,2,8,95,1,1,0,0,0,0,1
9969,9969,4984.5,0,2,1,8,95,1,1,0,0,0,0,1
9970,9970,4985.0,0,2,2,8,96,1,0,0,0,0,0,1
9971,9971,4985.5,0,2,2,8,96,1,0,0,0,0,0,1
9972,9972,4986.0,0,2,2,8,96,1,0,0,0,0,0,1
9973,9973,4986.5,0,2,2,8,96,1,0,0,0,0,0,1
9974,9974,4987.0,0,2,1,8,95,1,1,0,0,0,0,1
9975,9975,4987.5,0,2,1,8,95,1,1,0,0,0,0,1
9976,9976,4988.0,0,2,1,8,95,1,1,0,0,0,0,1
9977,9977,4988.5,0,2,1,8,95,1,1,0,0,0,0,1
9978,9978,4989.0,0,2,1,8,95,1,1,0,0,0,0,1
9979,9979,4989.5,0,2,1,8,95,1,1,0,0,0,0,1
9980,9980,4990.0,0,2,2,8,95,1,1,0,0,0,0,1
9981,9981,4990.5,0,2,3,8,95,1,1,0,0,0,0,1
9982,9982,4991.0,0,2,3,8,95,1,1,0,0,0,0,1
9983,9983,4991.5,0,2,3,8,95,1,1,0,0,0,0,1
9984,9984,4992.0,0,2,3,8,95,1,1,0,0,0,0,1
9985,9985,4992.5,0,2,2,8,95,1,1,0,0,0,0,1
9986,9986,4993.0,0,2,2,8,95,1,1,0,0,0,0,1
9987,9987,4993.5,0,2,2,8,95,1,1,0,0,0,0,1
9988,9988,4994.0,0,2,2,8,95,1,1,0,0,0,0,1
9989,9989,4994.5,0,2,3,8,95,1,1,0,0,0,0,1
9990,9990,4995.0,0,2,3,8,95,1,1,0,0,0,0,1
9991,9991,4995.5,0,2,2,8,95,1,1,0,0,0,0,1
9992,9992,4996.0,0,2,2,8,95,1,1,0,0,0,0,1
9993,9993,4996.5,0,2,2,8,95,1,1,0,0,0,0,1
9994,9994,4997.0,0,2,2,8,95,1,1,0,0,0,0,1
9995,9995,4997.5,0,2,2,8,95,1,1,0,0,0,0,1
9996,9996,4998.0,0,2,3,8,95,1,1,0,0,0,0,1
9997,9997,4998.5,0,2,2,8,95,1,1,0,0,0,0,1
9998,9998,4999.0,0,2,2,8,95,1,1,0,0,0,0,1
9999,9999,4999.5,0,2,2,8,95,1,1,0,0,0,0,1
10000,10000,5000.0,0,2,2,8,95,1,1,0,0,0,0,1
10001,10001,5000.5,0,2,2,8,95,1,1,0,0,0,0,1
10002,10002,5001.0,0,2,3,8,95,1,1,0,0,0,0,1
10003,10003,5001.5,0,2,2,8,95,1,1,0,0,0,0,1
10004,10004,5002.0,0,2,2,8,95,1,1,0,0,0,0,1
10005,10005,5002.5,0,2,2,8,95,1,1,0,0,0,0,1
10006,10006,5003.0,0,2,3,8,95,1,1,0,0,0,0,1
10007,10007,5003.5,0,2,3,8,95,1,1,0,0,0,0,1
10008,10008,5004.0,0,2,4,8,95,1,1,0,0,0,0,1
10009,10009,5004.5,0,2,3,8,95,1,1,0,0,0,0,1
10010,10010,5005.0,0,2,2,8,95,1,1,0,0,0,0,1
10011,10011,5005.5,0,2,2,8,95,1,1,0,0,0,0,1
10012,10012,5006.0,0,2,2,8,95,1,1,0,0,0,0,1
10013,10013,5006.5,0,2,1,8,95,1,1,0,0,0,0,1
10014,10014,5007.0,0,2,1,8,95,1,1,0,0,0,0,1
10015,10015,5007.5,0,2,1,8,95,1,1,0,0,0,0,1
10016,10016,5008.0,0,2,1,8,95,1,1,0,0,0,0,1
10017,10017,5008.5,0,2,1,8,95,1,1,0,0,0,0,1
10018,10018,5009.0,0,2,2,8,95,1,1,0,0,0,0,1
10019,10019,5009.5,0,2,2,8,95,1,1,0,0,0,0,1
10020,10020,5010.0,0,2,3,8,96,1,0,0,0,0,0,1
10021,10021,5010.5,0,2,4,8,96,1,0,0,0,0,0,1
10022,10022,5011.0,0,2,4,8,96,1,0,0,0,0,0,1
10023,10023,5011.5,0,2,5,8,96,1,0,0,0,0,0,1
10024,10024,5012.0,0,2,5,8,96,1,0,0,0,0,0,1
10025,10025,5012.5,0,2,3,8,95,1,1,0,0,0,0,1
10026,10026,5013.0,0,2,3,8,95,1,1,0,0,0,0,1
10027,10027,5013.5,0,2,2,8,95,1,1,0,0,0,0,1
10028,10028,5014.0,0,2,1,8,95,1,1,0,0,0,0,1
10029,10029,5014.5,0,2,2,8,95,1,1,0,0,0,0,1
10030,10030,5015.0,0,2,3,8,95,1,1,0,0,0,0,1
10031,10031,5015.5,0,2,2,8,95,1,1,0,0,0,0,1
10032,10032,5016.0,0,2,2,8,95,1,1,0,0,0,0,1
10033,10033,5016.5,0,2,2,8,94,1,0,0,1,0,0,1
10034,10034,5017.0,0,2,2,8,95,1,1,0,0,0,0,1
10035,10035,5017.5,0,2,2,8,95,1,1,0,0,0,0,1
10036,10036,5018.0,0,2,1,8,95,1,1,0,0,0,0,1
10037,10037,5018.5,0,2,1,8,95,1,1,0,0,0,0,1
10038,10038,5019.0,0,2,1,8,95,1,1,0,0,0,0,1
10039,10039,5019.5,0,2,1,8,95,1,1,0,0,0,0,1
10040,10040,5020.0,0,2,2,8,95,1,1,0,0,0,0,1
10041,10041,5020.5,0,2,2,8,95,1,1,0,0,0,0,1
10042,10042,5021.0,0,2,2,8,95,1,1,0,0,0,0,1
10043,10043,5021.5,0,2,2,8,95,1,1,0,0,0,0,1
10044,10044,5022.0,0,2,4,8,95,1,1,0,0,0,0,1
10045,10045,5022.5,0,2,4,8,95,1,1,0,0,0,0,1
10046,10046,5023.0,0,2,3,8,95,1,1,0,0,0,0,1
10047,10047,5023.5,0,2,3,8,95,1,1,0,0,0,0,1
10048,10048,5024.0,0,2,2,8,95,1,1,0,0,0,0,1
10049,10049,5024.5,0,2,1,8,95,1,1,0,0,0,0,1
10050,10050,5025.0,0,2,2,8,95,1,1,0,0,0,0,1
10051,10051,5025.5,0,2,3,8,95,1,1,0,0,0,0,1
10052,10052,5026.0,0,2,4,8,95,1,1,0,0,0,0,1
10053,10053,5026.5,0,2,2,8,95,1,1,0,0,0,0,1
10054,10054,5027.0,0,2,2,8,95,1,1,0,0,0,0,1
10055,10055,5027.5,0,2,2,8,95,1,1,0,0,0,0,1
10056,10056,5028.0,0,2,2,8,95,1,1,0,0,0,0,1
10057,10057,5028.5,0,2,2,8,95,1,1,0,0,0,0,1
10058,10058,5029.0,0,2,2,8,95,1,1,0,0,0,0,1
10059,10059,5029.5,0,2,2,8,95,1,1,0,0,0,0,1
10060,10060,5030.0,0,2,1,8,95,1,1,0,0,0,0,1
10061,10061,5030.5,0,2,1,8,95,1,1,0,0,0,0,1
10062,10062,5031.0,0,2,1,8,95,1,1,0,0,0,0,1
10063,10063,5031.5,0,2,2,8,95,1,1,0,0,0,0,1
10064,10064,5032.0,0,2,2,8,95,1,1,0,0,0,0,1
10065,10065,5032.5,0,2,2,8,95,1,1,0,0,0,0,1
10066,10066,5033.0,0,2,4,8,95,1,1,0,0,0,0,1
10067,10067,5033.5,0,2,4,8,95,1,1,0,0,0,0,1
10068,10068,5034.0,0,2,3,8,95,1,1,0,0,0,0,1
10069,10069,5034.5,0,2,3,8,95,1,1,0,0,0,0,1
10070,10070,5035.0,0,2,3,8,95,1,1,0,0,0,0,1
10071,10071,5035.5,0,2,3,8,96,1,0,0,0,0,0,1
10072,10072,5036.0,0,2,3,8,96,1,0,0,0,0,0,1
10073,10073,5036.5,0,2,3,8,96,1,0,0,0,0,0,1
10074,10074,5037.0,0,2,3,8,96,1,0,0,0,0,0,1
10075,10075,5037.5,0,2,3,8,96,1,0,0,0,0,0,1
10076,10076,5038.0,0,2,2,8,96,1,0,0,0,0,0,1
10077,10077,5038.5,0,2,2,8,96,1,0,0,0,0,0,1
10078,10078,5039.0,0,2,2,8,96,1,0,0,0,0,0,1
10079,10079,5039.5,0,2,2,8,96,1,0,0,0,0,0,1
10080,10080,5040.0,0,2,2,8,96,1,0,0,0,0,0,1
10081,10081,5040.5,0,2,1,8,95,1,1,0,0,0,0,1
10082,10082,5041.0,0,2,1,8,95,1,1,0,0,0,0,1
10083,10083,5041.5,0,2,1,8,95,1,1,0,0,0,0,1
10084,10084,5042.0,0,2,2,8,95,1,1,0,0,0,0,1
10085,10085,5042.5,0,2,2,8,95,1,1,0,0,0,0,1
10086,10086,5043.0,0,2,3,8,95,1,1,0,0,0,0,1
10087,10087,5043.5,0,2,3,8,95,1,1,0,0,0,0,1
10088,10088,5044.0,0,2,4,8,95,1,1,0,0,0,0,1
10089,10089,5044.5,0,2,4,8,95,1,1,0,0,0,0,1
10090,10090,5045.0,0,2,5,8,95,1,1,0,0,0,0,1
10091,10091,5045.5,0,2,4,8,95,1,1,0,0,0,0,1
10092,10092,5046.0,0,2,4,8,95,1,1,0,0,0,0,1
10093,10093,5046.5,0,2,1,8,95,1,1,0,0,0,0,1
10094,10094,5047.0,0,2,1,8,95,1,1,0,0,0,0,1
10095,10095,5047.5,0,2,2,8,95,1,1,0,0,0,0,1
10096,10096,5048.0,0,2,2,8,95,1,1,0,0,0,0,1
10097,10097,5048.5,0,2,2,8,95,1,1,0,0,0,0,1
10098,10098,5049.0,0,2,1,8,95,1,1,0,0,0,0,1
10099,10099,5049.5,0,2,1,8,95,1,1,0,0,0,0,1
10100,10100,5050.0,0,2,1,8,95,1,1,0,0,0,0,1
10101,10101,5050.5,0,2,1,8,95,1,1,0,0,0,0,1
10102,10102,5051.0,0,2,1,8,95,1,1,0,0,0,0,1
10103,10103,5051.5,0,2,1,8,95,1,1,0,0,0,0,1
10104,10104,5052.0,0,2,1,8,95,1,1,0,0,0,0,1
10105,10105,5052.5,0,2,1,8,95,1,1,0,0,0,0,1
10106,10106,5053.0,0,2,1,8,95,1,1,0,0,0,0,1
10107,10107,5053.5,0,2,1,8,95,1,1,0,0,0,0,1
10108,10108,5054.0,0,2,1,8,95,1,1,0,0,0,0,1
10109,10109,5054.5,0,2,2,8,95,1,1,0,0,0,0,1
10110,10110,5055.0,0,2,2,8,95,1,1,0,0,0,0,1
10111,10111,5055.5,0,2,3,8,95,1,1,0,0,0,0,1
10112,10112,5056.0,0,2,3,8,95,1,1,0,0,0,0,1
10113,10113,5056.5,0,2,2,8,95,1,1,0,0,0,0,1
10114,10114,5057.0,0,2,2,8,95,1,1,0,0,0,0,1
10115,10115,5057.5,0,2,1,8,95,1,1,0,0,0,0,1
10116,10116,5058.0,0,2,1,8,95,1,1,0,0,0,0,1
10117,10117,5058.5,0,2,2,8,95,1,1,0,0,0,0,1
10118,10118,5059.0,0,2,2,8,95,1,1,0,0,0,0,1
10119,10119,5059.5,0,2,2,8,95,1,1,0,0,0,0,1
10120,10120,5060.0,0,2,2,8,95,1,1,0,0,0,0,1
10121,10121,5060.5,0,2,2,8,95,1,1,0,0,0,0,1
10122,10122,5061.0,0,2,2,8,95,1,1,0,0,0,0,1
10123,10123,5061.5,0,2,2,8,95,1,1,0,0,0,0,1
10124,10124,5062.0,0,2,1,8,95,1,1,0,0,0,0,1
10125,10125,5062.5,0,2,1,8,95,1,1,0,0,0,0,1
10126,10126,5063.0,0,2,1,8,95,1,1,0,0,0,0,1
10127,10127,5063.5,0,2,1,8,95,1,1,0,0,0,0,1
10128,10128,5064.0,0,2,1,8,95,1,1,0,0,0,0,1
10129,10129,5064.5,0,2,1,8,95,1,1,0,0,0,0,1
10130,10130,5065.0,0,2,1,8,95,1,1,0,0,0,0,1
10131,10131,5065.5,0,2,2,8,95,1,1,0,0,0,0,1
10132,10132,5066.0,0,2,3,8,95,1,1,0,0,0,0,1
10133,10133,5066.5,0,2,3,8,95,1,1,0,0,0,0,1
10134,10134,5067.0,0,2,2,8,95,1,1,0,0,0,0,1
10135,10135,5067.5,0,2,2,8,95,1,1,0,0,0,0,1
10136,10136,5068.0,0,2,1,8,95,1,1,0,0,0,0,1
10137,10137,5068.5,0,2,1,8,95,1,1,0,0,0,0,1
10138,10138,5069.0,0,2,1,8,95,1,1,0,0,0,0,1
10139,10139,5069.5,0,2,1,8,95,1,1,0,0,0,0,1
10140,10140,5070.0,0,2,2,8,95,1,1,0,0,0,0,1
10141,10141,5070.5,0,2,2,8,95,1,1,0,0,0,0,1
10142,10142,5071.0,0,2,3,8,95,1,1,0,0,0,0,1
10143,10143,5071.5,0,2,2,8,95,1,1,0,0,0,0,1
10144,10144,5072.0,0,2,1,8,95,1,1,0,0,0,0,1
10145,10145,5072.5,0,2,1,8,95,1,1,0,0,0,0,1
10146,10146,5073.0,0,2,1,8,95,1,1,0,0,0,0,1
10147,10147,5073.5,0,2,1,8,95,1,1,0,0,0,0,1
10148,10148,5074.0,0,2,1,8,95,1,1,0,0,0,0,1
10149,10149,5074.5,0,2,2,8,95,1,1,0,0,0,0,1
10150,10150,5075.0,0,2,2,8,95,1,1,0,0,0,0,1
10151,10151,5075.5,0,2,2,8,95,1,1,0,0,0,0,1
10152,10152,5076.0,0,2,2,8,95,1,1,0,0,0,0,1
10153,10153,5076.5,0,2,2,8,95,1,1,0,0,0,0,1
10154,10154,5077.0,0,2,2,8,95,1,1,0,0,0,0,1
10155,10155,5077.5,0,2,1,8,95,1,1,0,0,0,0,1
10156,10156,5078.0,0,2,1,8,95,1,1,0,0,0,0,1
10157,10157,5078.5,0,2,1,8,95,1,1,0,0,0,0,1
10158,10158,5079.0,0,2,1,8,95,1,1,0,0,0,0,1
10159,10159,5079.5,0,2,1,8,95,1,1,0,0,0,0,1
10160,10160,5080.0,0,2,2,8,95,1,1,0,0,0,0,1
10161,10161,5080.5,0,2,2,8,95,1,1,0,0,0,0,1
10162,10162,5081.0,0,2,3,8,95,1,1,0,0,0,0,1
10163,10163,5081.5,0,2,3,8,95,1,1,0,0,0,0,1
10164,10164,5082.0,0,2,3,8,95,1,1,0,0,0,0,1
10165,10165,5082.5,0,2,2,8,95,1,1,0,0,0,0,1
10166,10166,5083.0,0,2,3,8,95,1,1,0,0,0,0,1
10167,10167,5083.5,0,2,2,8,95,1,1,0,0,0,0,1
10168,10168,5084.0,0,2,2,8,95,1,1,0,0,0,0,1
10169,10169,5084.5,0,2,1,8,95,1,1,0,0,0,0,1
10170,10170,5085.0,0,2,1,8,95,1,1,0,0,0,0,1
10171,10171,5085.5,0,2,1,8,95,1,1,0,0,0,0,1
10172,10172,5086.0,0,2,1,8,95,1,1,0,0,0,0,1
10173,10173,5086.5,0,2,1,8,95,1,1,0,0,0,0,1
10174,10174,5087.0,0,2,1,8,95,1,1,0,0,0,0,1
10175,10175,5087.5,0,2,1,8,95,1,1,0,0,0,0,1
10176,10176,5088.0,0,2,1,8,95,1,1,0,0,0,0,1
10177,10177,5088.5,0,2,1,8,95,1,1,0,0,0,0,1
10178,10178,5089.0,0,2,1,8,95,1,1,0,0,0,0,1
10179,10179,5089.5,0,2,1,8,95,1,1,0,0,0,0,1
10180,10180,5090.0,0,2,2,8,95,1,1,0,0,0,0,1
10181,10181,5090.5,0,2,2,8,95,1,1,0,0,0,0,1
10182,10182,5091.0,0,2,2,8,95,1,1,0,0,0,0,1
10183,10183,5091.5,0,2,3,8,95,1,1,0,0,0,0,1
10184,10184,5092.0,0,2,4,8,95,1,1,0,0,0,0,1
10185,10185,5092.5,0,2,6,8,95,1,1,0,0,0,0,1
10186,10186,5093.0,0,2,6,8,95,1,1,0,0,0,0,1
10187,10187,5093.5,0,2,4,8,95,1,1,0,0,0,0,1
10188,10188,5094.0,0,2,3,8,95,1,1,0,0,0,0,1
10189,10189,5094.5,0,2,2,8,95,1,1,0,0,0,0,1
10190,10190,5095.0,0,2,1,8,95,1,1,0,0,0,0,1
10191,10191,5095.5,0,2,1,8,95,1,1,0,0,0,0,1
10192,10192,5096.0,0,2,1,8,95,1,1,0,0,0,0,1
10193,10193,5096.5,0,2,1,8,95,1,1,0,0,0,0,1
10194,10194,5097.0,0,2,1,8,95,1,1,0,0,0,0,1
10195,10195,5097.5,0,2,1,8,95,1,1,0,0,0,0,1
10196,10196,5098.0,0,2,1,8,95,1,1,0,0,0,0,1
10197,10197,5098.5,0,2,1,8,95,1,1,0,0,0,0,1
10198,10198,5099.0,0,2,1,8,95,1,1,0,0,0,0,1
10199,10199,5099.5,0,2,2,8,95,1,1,0,0,0,0,1
10200,10200,5100.0,0,2,2,8,95,1,1,0,0,0,0,1
10201,10201,5100.5,0,2,2,8,95,1,1,0,0,0,0,1
10202,10202,5101.0,0,2,1,8,95,1,1,0,0,0,0,1
10203,10203,5101.5,0,2,1,8,95,1,1,0,0,0,0,1
10204,10204,5102.0,0,2,2,8,95,1,1,0,0,0,0,1
10205,10205,5102.5,0,2,2,8,95,1,1,0,0,0,0,1
10206,10206,5103.0,0,2,2,8,95,1,1,0,0,0,0,1
10207,10207,5103.5,0,2,2,8,95,1,1,0,0,0,0,1
10208,10208,5104.0,0,2,3,8,95,1,1,0,0,0,0,1
10209,10209,5104.5,0,2,3,8,95,1,1,0,0,0,0,1
10210,10210,5105.0,0,2,3,8,95,1,1,0,0,0,0,1
10211,10211,5105.5,0,2,2,8,95,1,1,0,0,0,0,1
10212,10212,5106.0,0,2,2,8,95,1,1,0,0,0,0,1
10213,10213,5106.5,0,2,2,8,95,1,1,0,0,0,0,1
10214,10214,5107.0,0,2,2,8,95,1,1,0,0,0,0,1
10215,10215,5107.5,0,2,2,8,95,1,1,0,0,0,0,1
10216,10216,5108.0,0,2,2,8,95,1,1,0,0,0,0,1
10217,10217,5108.5,0,2,2,8,95,1,1,0,0,0,0,1
10218,10218,5109.0,0,2,2,8,95,1,1,0,0,0,0,1
10219,10219,5109.5,0,2,2,8,95,1,1,0,0,0,0,1
10220,10220,5110.0,0,2,1,8,95,1,1,0,0,0,0,1
10221,10221,5110.5,0,2,1,8,95,1,1,0,0,0,0,1
10222,10222,5111.0,0,2,1,8,95,1,1,0,0,0,0,1
10223,10223,5111.5,0,2,1,8,95,1,1,0,0,0,0,1
10224,10224,5112.0,0,2,1,8,95,1,1,0,0,0,0,1
10225,10225,5112.5,0,2,1,8,95,1,1,0,0,0,0,1
10226,10226,5113.0,0,2,1,8,95,1,1,0,0,0,0,1
10227,10227,5113.5,0,2,2,8,95,1,1,0,0,0,0,1
10228,10228,5114.0,0,2,2,8,95,1,1,0,0,0,0,1
10229,10229,5114.5,0,2,3,8,95,1,1,0,0,0,0,1
10230,10230,5115.0,0,2,4,8,95,1,1,0,0,0,0,1
10231,10231,5115.5,0,2,4,8,95,1,1,0,0,0,0,1
10232,10232,5116.0,0,2,4,8,95,1,1,0,0,0,0,1
10233,10233,5116.5,0,2,3,8,95,1,1,0,0,0,0,1
10234,10234,5117.0,0,2,2,8,95,1,1,0,0,0,0,1
10235,10235,5117.5,0,2,1,8,95,1,1,0,0,0,0,1
10236,10236,5118.0,0,2,1,8,95,1,1,0,0,0,0,1
10237,10237,5118.5,0,2,1,8,95,1,1,0,0,0,0,1
10238,10238,5119.0,0,2,2,8,95,1,1,0,0,0,0,1
10239,10239,5119.5,0,2,2,8,95,1,1,0,0,0,0,1
10240,10240,5120.0,0,2,2,8,95,1,1,0,0,0,0,1
10241,10241,5120.5,0,2,2,8,95,1,1,0,0,0,0,1
10242,10242,5121.0,0,2,1,8,95,1,1,0,0,0,0,1
10243,10243,5121.5,0,2,1,8,95,1,1,0,0,0,0,1
10244,10244,5122.0,0,2,2,8,95,1,1,0,0,0,0,1
10245,10245,5122.5,0,2,2,8,95,1,1,0,0,0,0,1
10246,10246,5123.0,0,2,2,8,95,1,1,0,0,0,0,1
10247,10247,5123.5,0,2,2,8,95,1,1,0,0,0,0,1
10248,10248,5124.0,0,2,2,8,95,1,1,0,0,0,0,1
10249,10249,5124.5,0,2,2,8,95,1,1,0,0,0,0,1
10250,10250,5125.0,0,2,3,8,95,1,1,0,0,0,0,1
10251,10251,5125.5,0,2,4,8,95,1,1,0,0,0,0,1
10252,10252,5126.0,0,2,3,8,95,1,1,0,0,0,0,1
10253,10253,5126.5,0,2,4,8,95,1,1,0,0,0,0,1
10254,10254,5127.0,0,2,4,8,95,1,1,0,0,0,0,1
10255,10255,5127.5,0,2,3,8,95,1,1,0,0,0,0,1
10256,10256,5128.0,0,2,2,8,95,1,1,0,0,0,0,1
10257,10257,5128.5,0,2,1,8,95,1,1,0,0,0,0,1
10258,10258,5129.0,0,2,1,8,95,1,1,0,0,0,0,1
10259,10259,5129.5,0,2,1,8,95,1,1,0,0,0,0,1
10260,10260,5130.0,0,2,1,8,95,1,1,0,0,0,0,1
10261,10261,5130.5,0,2,1,8,95,1,1,0,0,0,0,1
10262,10262,5131.0,0,2,1,8,95,1,1,0,0,0,0,1
10263,10263,5131.5,0,2,1,8,95,1,1,0,0,0,0,1
10264,10264,5132.0,0,2,1,8,95,1,1,0,0,0,0,1
10265,10265,5132.5,0,2,2,8,95,1,1,0,0,0,0,1
10266,10266,5133.0,0,2,2,8,95,1,1,0,0,0,0,1
10267,10267,5133.5,0,2,1,8,95,1,1,0,0,0,0,1
10268,10268,5134.0,0,2,1,8,95,1,1,0,0,0,0,1
10269,10269,5134.5,0,2,1,8,95,1,1,0,0,0,0,1
10270,10270,5135.0,0,2,1,8,95,1,1,0,0,0,0,1
10271,10271,5135.5,0,2,1,8,95,1,1,0,0,0,0,1
10272,10272,5136.0,0,2,1,8,95,1,1,0,0,0,0,1
10273,10273,5136.5,0,2,2,8,95,1,1,0,0,0,0,1
10274,10274,5137.0,0,2,3,8,95,1,1,0,0,0,0,1
10275,10275,5137.5,0,2,5,8,95,1,1,0,0,0,0,1
10276,10276,5138.0,0,2,6,8,95,1,1,0,0,0,0,1
10277,10277,5138.5,0,2,5,8,95,1,1,0,0,0,0,1
10278,10278,5139.0,0,2,3,8,95,1,1,0,0,0,0,1
10279,10279,5139.5,0,2,2,8,95,1,1,0,0,0,0,1
10280,10280,5140.0,0,2,2,8,95,1,1,0,0,0,0,1
10281,10281,5140.5,0,2,2,8,95,1,1,0,0,0,0,1
10282,10282,5141.0,0,2,2,8,95,1,1,0,0,0,0,1
10283,10283,5141.5,0,2,2,8,95,1,1,0,0,0,0,1
10284,10284,5142.0,0,2,1,8,95,1,1,0,0,0,0,1
10285,10285,5142.5,0,2,1,8,95,1,1,0,0,0,0,1
10286,10286,5143.0,0,2,1,8,95,1,1,0,0,0,0,1
10287,10287,5143.5,0,2,2,8,95,1,1,0,0,0,0,1
10288,10288,5144.0,0,2,2,8,95,1,1,0,0,0,0,1
10289,10289,5144.5,0,2,1,8,95,1,1,0,0,0,0,1
10290,10290,5145.0,0,2,1,8,95,1,1,0,0,0,0,1
10291,10291,5145.5,0,2,1,8,95,1,1,0,0,0,0,1
10292,10292,5146.0,0,2,2,8,95,1,1,0,0,0,0,1
10293,10293,5146.5,0,2,2,8,95,1,1,0,0,0,0,1
10294,10294,5147.0,0,2,2,8,95,1,1,0,0,0,0,1
10295,10295,5147.5,0,2,3,8,95,1,1,0,0,0,0,1
10296,10296,5148.0,0,2,2,8,95,1,1,0,0,0,0,1
10297,10297,5148.5,0,2,4,8,95,1,1,0,0,0,0,1
10298,10298,5149.0,0,2,4,8,95,1,1,0,0,0,0,1
10299,10299,5149.5,0,2,3,8,95,1,1,0,0,0,0,1
10300,10300,5150.0,0,2,3,8,95,1,1,0,0,0,0,1
10301,10301,5150.5,0,2,1,8,95,1,1,0,0,0,0,1
10302,10302,5151.0,0,2,1,8,95,1,1,0,0,0,0,1
10303,10303,5151.5,0,2,1,8,95,1,1,0,0,0,0,1
10304,10304,5152.0,0,2,2,8,95,1,1,0,0,0,0,1
10305,10305,5152.5,0,2,2,8,95,1,1,0,0,0,0,1
10306,10306,5153.0,0,2,3,8,95,1,1,0,0,0,0,1
10307,10307,5153.5,0,2,2,8,95,1,1,0,0,0,0,1
10308,10308,5154.0,0,2,3,8,95,1,1,0,0,0,0,1
10309,10309,5154.5,0,2,2,8,95,1,1,0,0,0,0,1
10310,10310,5155.0,0,2,2,8,95,1,1,0,0,0,0,1
10311,10311,5155.5,0,2,2,8,95,1,1,0,0,0,0,1
10312,10312,5156.0,0,2,2,8,95,1,1,0,0,0,0,1
10313,10313,5156.5,0,2,2,8,95,1,1,0,0,0,0,1
10314,10314,5157.0,0,2,3,8,95,1,1,0,0,0,0,1
10315,10315,5157.5,0,2,3,8,95,1,1,0,0,0,0,1
10316,10316,5158.0,0,2,3,8,95,1,1,0,0,0,0,1
10317,10317,5158.5,0,2,3,8,95,1,1,0,0,0,0,1
10318,10318,5159.0,0,2,2,8,95,1,1,0,0,0,0,1
10319,10319,5159.5,0,2,4,8,95,1,1,0,0,0,0,1
10320,10320,5160.0,0,2,5,8,95,1,1,0,0,0,0,1
10321,10321,5160.5,0,2,4,8,95,1,1,0,0,0,0,1
10322,10322,5161.0,0,2,4,8,95,1,1,0,0,0,0,1
10323,10323,5161.5,0,2,2,8,95,1,1,0,0,0,0,1
10324,10324,5162.0,0,2,2,8,96,1,0,0,0,0,0,1
10325,10325,5162.5,0,2,2,8,96,1,0,0,0,0,0,1
10326,10326,5163.0,0,2,3,8,96,1,0,0,0,0,0,1
10327,10327,5163.5,0,2,2,8,95,1,1,0,0,0,0,1
10328,10328,5164.0,0,2,2,8,95,1,1,0,0,0,0,1
10329,10329,5164.5,0,2,2,8,95,1,1,0,0,0,0,1
10330,10330,5165.0,0,2,3,8,95,1,1,0,0,0,0,1
10331,10331,5165.5,0,2,3,8,95,1,1,0,0,0,0,1
10332,10332,5166.0,0,2,2,8,95,1,1,0,0,0,0,1
