Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
72.0,120,1,34,0,-33,0.17534065,0.308706,0.008120974516942,0.0,99.99999623691735,0.0,0.0061171135627425
72.5,123,1,35,0,-34,0.9347981,-0.6159274,0.008117650329432,0.0,99.9999970090692,0.0,0.0046593558617523
73.0,124,1,36,0,-35,0.22098082,-1.2212254,0.008113926146713,0.0,99.999997046543,0.0,0.0053394770129591
73.5,124,1,36,0,-35,0.22098082,-1.2212254,0.0081385471186254,0.0,99.99999838548324,0.0,0.0031108010839754
74.0,124,1,36,0,-35,0.22098082,-1.2212254,0.00819025332644,0.0,99.99999812692276,0.0,0.0036705316659779
74.5,124,1,36,0,-35,0.88261044,-0.8707425,0.0082412386176335,0.0,99.99999717990303,0.0,0.0057135797794846
75.0,125,1,37,0,-36,0.005883515,-0.32985407,0.0082915179649555,0.0,99.99999737328268,0.0,0.0053203334092698
75.5,126,1,38,0,-37,0.0627906,-0.36016172,0.0083411059293804,0.0,99.9999973660838,0.0,0.0053109176591214
76.0,127,1,39,0,-38,0.011563256,-0.5953309,0.0083388484447385,0.0,99.9999974239508,0.0,0.0044865563436012
76.5,126,1,38,0,-37,-0.5100727,0.4329371,0.0083370591484101,0.0,99.99999767137108,0.0,0.0043939261689889
77.0,126,1,38,0,-37,-0.5100727,0.4329371,0.0082828177257525,0.0,99.9999981936805,0.0,0.00374730034697
77.5,122,1,35,0,-34,-0.5680305,0.32741737,0.0082275688442471,0.0,99.99999750022184,0.0,0.0047133121981138
78.0,121,1,34,0,-33,0.17347193,0.4155261,0.0081713667061916,0.0,99.9999982107026,0.0,0.0040811140727774
78.5,120,1,34,0,-33,0.84984326,-0.31532115,0.0081163427810635,0.0,99.99999703873152,0.0,0.0069896781565372
79.0,120,1,34,0,-33,0.84984326,-0.31532115,0.0080622599760929,0.0,99.9999978738312,0.0,0.0040207574609319
79.5,118,1,33,0,-32,0.037374362,-0.4203673,0.008007274748036,0.0,99.99999790460956,0.0,0.0040972323559669
80.0,118,1,33,0,-32,0.037374362,-0.4203673,0.0079532339806312,0.0,99.99999630824576,0.0,0.0056749675125083
80.5,118,1,33,0,-32,0.037374362,-0.4203673,0.0079010991749956,0.0,99.99999738129816,0.0,0.0036216847595851
81.0,118,1,33,0,-32,0.037374362,-0.4203673,0.0078506154189058,0.0,99.99999778278288,0.0,0.0040739395320544
81.5,118,1,33,0,-32,0.037374362,-0.4203673,0.0078007726948347,0.0,99.99999777228092,0.0,0.0040824165040601
82.0,118,1,33,0,-32,0.037374362,-0.4203673,0.0077526963241947,0.0,99.99999689866137,0.0,0.0055474981383414
82.5,118,1,33,0,-32,-0.17881921,-0.22006504,0.0077534453005371,0.0,99.99999591991462,0.0,0.0072862027051748
83.0,117,1,33,0,-32,0.128497,0.33144617,0.0077517507848345,0.0,99.9999978104165,0.0,0.0044059253880588
83.5,116,1,32,0,-31,0.0038683414,-0.5471833,0.007749892029368,0.0,99.99999715644236,0.0,0.0044714165188323
84.0,120,1,34,0,-33,-0.07792118,0.05985184,0.007748426473393,0.0,99.99999777052042,0.0,0.0043237710306359
84.5,120,1,34,0,-33,-0.07792118,0.05985184,0.00777011821003,0.0,99.99999866503492,0.0,0.0034485733717493
85.0,120,1,34,0,-33,-0.07792118,0.05985184,0.0078606730995528,0.0,99.9999982785655,0.0,0.0038234021185941
85.5,120,1,34,0,-33,0.69107103,0.53481877,0.0079498690609801,0.0,99.99999826899754,0.0,0.0038308123704806
86.0,120,1,34,0,-33,0.69107103,0.53481877,0.0080401542966026,0.0,99.99999785881774,0.0,0.0041737912478129
86.5,120,1,35,0,-34,0.51307297,0.37711143,0.0081295180027252,0.0,99.99999789686376,0.0,0.0042784431442936
87.0,120,1,35,0,-34,0.51307297,0.37711143,0.0082177945092278,0.0,99.99999698846804,0.0,0.004767957631987
87.5,122,1,36,0,-35,0.26053807,0.19241437,0.0083050035364712,0.0,99.99999705020338,0.0,0.00490655789674
88.0,122,1,36,0,-35,0.26053807,0.19241437,0.0083898324301036,0.0,99.9999975440006,0.0,0.0048620866101367
88.5,123,1,37,0,-36,0.031560868,0.69203156,0.0084726666366217,0.0,99.99999804799327,0.0,0.0044912931623962
89.0,121,1,36,0,-35,0.22813715,-0.33645076,0.0085548563366403,0.0,99.99999698995228,0.0,0.0051151020115278
89.5,120,1,36,0,-35,-0.39249685,-0.49636418,0.0086364243422517,0.0,99.99999681562257,0.0,0.0047758292572329
90.0,120,1,36,0,-35,-0.39249685,-0.49636418,0.0086725663716814,0.0,99.99999832298352,0.0,0.0033550504502767
90.5,120,1,36,0,-35,-0.39249685,-0.49636418,0.0086646727656579,0.0,99.99999659704864,0.0,0.0057027147286312
